family,index,threshold,precision,recall,f_score,best
M82_category_swapped,25,0.873687,0.858322367515096,0.27548126400288925,0.4170946787468643,False
M82_category_swapped,26,0.869452,0.861190310452389,0.28478679440026944,0.4280288442827869,False
M82_category_swapped,27,0.864565,0.8630331934745289,0.2946844781135009,0.43935147999394014,False
M82_category_swapped,28,0.859354,0.8619709213233698,0.30603559632954813,0.4516991659533116,False
M82_category_swapped,29,0.853881,0.8610274951729884,0.31643386104809684,0.462789293808471,False
M82_category_swapped,30,0.84721,0.8597412363176552,0.3266899333639868,0.4734683551482428,False
M82_category_swapped,31,0.84121,0.8570373239609512,0.3360442352859978,0.48278753436403393,False
M82_category_swapped,32,0.834967,0.8519789600465036,0.34607313199065987,0.492210696101005,False
M82_category_swapped,33,0.828391,0.847161195844892,0.3552995485535513,0.5006333750817895,False
M82_category_swapped,34,0.820786,0.8442976326542783,0.36513651064035635,0.5097985586705804,False
M82_category_swapped,35,0.813942,0.8418299735295377,0.3741547957354854,0.5180570180666543,False
M82_category_swapped,36,0.806873,0.8420205390075047,0.38343810190144106,0.5269255876307544,False
M82_category_swapped,37,0.799715,0.8399107469323478,0.39304449165296557,0.5354976113174521,False
M82_category_swapped,38,0.791743,0.8385201043314411,0.40230103509880527,0.5437326866926103,False
M82_category_swapped,39,0.783544,0.8362666744494942,0.4115220872036065,0.5516033128433484,False
M82_category_swapped,40,0.774483,0.8348571580873778,0.42086101205756177,0.5596141504197532,False
M82_category_swapped,41,0.766111,0.8337117086715611,0.4304404511716297,0.5677532427301655,False
M82_category_swapped,42,0.757163,0.8331032404069852,0.4411447283429873,0.5768407903079262,False
M82_category_swapped,43,0.747799,0.8318310287941816,0.4504451525336723,0.5844205173637775,False
M82_category_swapped,44,0.738473,0.8298472645411981,0.45999884233683286,0.5918981791235274,False
M82_category_swapped,45,0.728705,0.8281835312900402,0.46884359106748885,0.598736193221939,False
M82_category_swapped,46,0.71858,0.8271522745732817,0.4776325147825885,0.6055785202824295,False
M82_category_swapped,47,0.708482,0.8250559812513043,0.48657301475882736,0.6121395262889547,False
M82_category_swapped,48,0.699071,0.8221200782698098,0.4949757422698103,0.6179193489655032,False
M82_category_swapped,49,0.688693,0.8193918145532809,0.5039182004790924,0.6240509691402678,False
M82_category_swapped,50,0.680033,0.8180418237699001,0.5127240679238243,0.630358403732907,False
M82_category_swapped,51,0.672343,0.8161391850441281,0.5213422229879598,0.6362523089192423,False
M82_category_swapped,52,0.663252,0.8139749847190015,0.5296808376918287,0.6417520686102138,False
M82_category_swapped,53,0.654914,0.8107568366105774,0.5379590533745777,0.6467692470721821,False
M82_category_swapped,54,0.646826,0.8072177338031703,0.5461614220598434,0.651511711992833,False
M82_category_swapped,55,0.637794,0.8050995086795943,0.5547428141611449,0.6568749326637636,False
M82_category_swapped,56,0.629994,0.801900409196386,0.5632329875525612,0.6617034851933421,False
M82_category_swapped,57,0.622211,0.7995737513962649,0.571589341020006,0.6666279688904233,False
M82_category_swapped,58,0.6141,0.7968663316239954,0.5796834971989946,0.6711420861690156,False
M82_category_swapped,59,0.605632,0.7950349930584019,0.5877924958980493,0.6758841672271722,False
M82_category_swapped,60,0.597951,0.7940015968843533,0.5953764123206857,0.6804912975416728,False
M82_category_swapped,61,0.589578,0.7920064106117247,0.6034721467354257,0.6850034439062712,False
M82_category_swapped,62,0.581601,0.7899341191996044,0.611556964939166,0.6893939146769053,False
M82_category_swapped,63,0.573497,0.7880655172414284,0.6192324532372632,0.6935215622987234,False
M82_category_swapped,64,0.565247,0.7868829319569186,0.6271329922863487,0.6979840032017904,False
M82_category_swapped,65,0.557843,0.7851462951910143,0.6349767317952838,0.7021217444231691,False
M82_category_swapped,66,0.549669,0.7833970529891239,0.6426710669167351,0.7060905616446743,False
M82_category_swapped,67,0.542949,0.781521761358616,0.6503510709591922,0.7099282883309563,False
M82_category_swapped,68,0.534419,0.7802945824935796,0.6577948540083225,0.7138273155296491,False
M82_category_swapped,69,0.526061,0.7788968781336778,0.6660084865916777,0.7180427779993694,False
M82_category_swapped,70,0.517614,0.7772410414749026,0.6734156408035735,0.721612881114737,False
M82_category_swapped,71,0.507564,0.7746215836414734,0.6803151417316721,0.724411973762372,False
M82_category_swapped,72,0.497116,0.7723873020120486,0.6862978325870964,0.7268021298295264,False
M82_category_swapped,73,0.485614,0.7690908317325931,0.6918098914931041,0.7284062994704491,False
M82_category_swapped,74,0.474246,0.7662159299710409,0.6970543387776351,0.7300006701886841,False
M82_category_swapped,75,0.461188,0.7630931421131986,0.7019957941299716,0.731270522957493,False
M82_category_swapped,76,0.448624,0.7594958969217981,0.7060169651706315,0.7317806647410449,False
M82_category_swapped,77,0.436108,0.7560677448388238,0.7104108538243857,0.7325285655714924,True
M82_category_swapped,78,0.422856,0.7517840702017483,0.7132529382696863,0.7320118111899508,False
M82_category_swapped,79,0.408329,0.7478597784202282,0.7159046281869598,0.7315334000324455,False
M82_category_swapped,80,0.393047,0.7435013311583135,0.7185105112897884,0.7307923316143199,False
M82_category_swapped,81,0.376726,0.7388988945734066,0.7207913722468353,0.7297328211024142,False
M82_category_swapped,82,0.359548,0.7344334221879147,0.7229735417442179,0.728658426307958,False
M82_category_swapped,83,0.342331,0.7296898945626036,0.7247728164223596,0.7272230439499253,False
M82_category_swapped,84,0.325988,0.7242009618045852,0.7260391522686196,0.7251188920763488,False
M82_category_swapped,85,0.310551,0.7189407730915319,0.7271639280347699,0.7230289704174506,False
M82_category_swapped,86,0.293923,0.7140266115716253,0.7282890297866763,0.7210873033223713,False
M82_category_swapped,87,0.276656,0.7087275972390139,0.7294249425928258,0.7189273357476622,False
M82_category_swapped,88,0.256838,0.7042174324525787,0.7307592471484745,0.7172428766033312,False
M82_category_swapped,89,0.236921,0.6990077131059367,0.731877664192838,0.7150651483859963,False
M82_category_swapped,90,0.210893,0.6935262395812235,0.7326865715206009,0.712568781857707,False
M82_category_swapped,91,0.183359,0.6881050125901301,0.7335211093420541,0.7100876164162351,False
M82_category_swapped,92,0.157642,0.6820343322277952,0.7341132575787929,0.707116191866281,False
M82_category_swapped,93,0.131455,0.6754388965124799,0.7345107464248471,0.7037373717946456,False
M82_category_swapped,94,0.108386,0.6673536872229908,0.7352257238853631,0.6996475121338921,False
M82_category_swapped,95,0.08908,0.658476094893764,0.7355552013266738,0.6948847100657848,False
M82_category_swapped,96,0.074878,0.6487008618178068,0.7360695304887641,0.6896290409423769,False
M82_category_swapped,97,0.061322,0.6382694886270236,0.7361878025567582,0.6837407248451559,False
M82_category_swapped,98,0.048072,0.6284263014925578,0.7364588609187307,0.6781671175191789,False
M82_category_swapped,99,-inf,0.6196754723447286,0.736826083704522,0.6731920791677126,False
M84_category,0,inf,1.0,0.0,0.0,False
M84_category,1,0.951598,0.9747380280588932,0.019916730184067224,0.039035844636771226,False
M84_category,2,0.946793,0.9463837946003637,0.03409603751072539,0.06582070595120747,False
M84_category,3,0.943834,0.9150779227617427,0.044798626463766665,0.0854156382508139,False
M84_category,4,0.94124,0.9083295604902948,0.05311339833284524,0.10035846499489309,False
M84_category,5,0.939236,0.910485732848765,0.060664102922652514,0.11374928599616162,False
M84_category,6,0.936881,0.9107312317808571,0.06874334956758153,0.1278373459007689,False
M84_category,7,0.934754,0.8628464074818748,0.07741369470827833,0.14208010786238398,False
M84_category,8,0.932687,0.8590103314123116,0.08605795162670332,0.1564430229523792,False
M84_category,9,0.930405,0.8577354977346533,0.09502904891665481,0.17110164071125644,False
M84_category,10,0.927973,0.8524722573674199,0.10472218950002707,0.18653004428035372,False
M84_category,11,0.925391,0.8502424723673414,0.11421887168241614,0.20138440270189908,False
M84_category,12,0.922266,0.8469264428184174,0.12456797706324126,0.21719098235501644,False
M84_category,13,0.918897,0.8400608728597121,0.1349152238176759,0.23249185506922757,False
M84_category,14,0.91566,0.8376538775615608,0.14512096555158382,0.247383498594025,False
M84_category,15,0.912004,0.8393952077775636,0.15470531424876038,0.26125909104933115,False
M84_category,16,0.907993,0.839887903560292,0.16460984099446094,0.2752695364577693,False
M84_category,17,0.90377,0.8404522143945315,0.17434356823816566,0.28878211852846397,False
M84_category,18,0.899784,0.8402514346364122,0.18452528875855378,0.30259789291938305,False
M84_category,19,0.896266,0.8418210879286366,0.1948169823055162,0.3164094561072014,False
M84_category,20,0.892508,0.8436592052120647,0.20508693473721443,0.329962559610746,False
M84_category,21,0.888247,0.8461267500244788,0.21572854517246648,0.3438014457147534,False
M84_category,22,0.884007,0.8475825499722487,0.22613249035915894,0.357014562729851,False
M84_category,23,0.879554,0.849832508171771,0.2370563601277049,0.3707061632172118,False
M84_category,24,0.875374,0.8510823200469303,0.24740075798252006,0.383362138746551,False
M84_category,25,0.870938,0.8522594790329886,0.25860982051473563,0.39681116580400105,False
M84_category,26,0.865848,0.8528500728971153,0.2690039939641969,0.4090016386959219,False
M84_category,27,0.860722,0.8536267635064249,0.27936045712642726,0.42095719797316977,False
M84_category,28,0.855354,0.8539303672796869,0.2893372832485917,0.4322240595857135,False
M84_category,29,0.850161,0.8549456977983811,0.2996880566094357,0.44380655545827535,False
M84_category,30,0.844041,0.8553270227710591,0.30973057829399886,0.4547774001065395,False
M84_category,31,0.837347,0.8541322265692025,0.31891210847486273,0.4644208256310809,False
M84_category,32,0.829985,0.8537531840861342,0.3288722797160777,0.47483461934356824,False
M84_category,33,0.822467,0.853300783333549,0.33847729124739917,0.4846924841499189,False
M84_category,34,0.813978,0.8527453470086925,0.3484793584340245,0.49476863085939865,False
M84_category,35,0.805819,0.8525986624731824,0.35845415498558403,0.5047137972726269,False
M84_category,36,0.796531,0.852527601866554,0.3686417001250268,0.5147152389812779,False
M84_category,37,0.788811,0.8524824919207116,0.3788564433504906,0.5245809673621834,False
M84_category,38,0.780185,0.8518581901784643,0.3886386844466188,0.5337619999503734,False
M84_category,39,0.77049,0.8515255327440364,0.398363833969459,0.5427952024886009,False
M84_category,40,0.76068,0.8505244934985964,0.40772351317615557,0.5512090346132499,False
M84_category,41,0.751868,0.8492374571533017,0.4171441236617179,0.5594749958648769,False
M84_category,42,0.741969,0.8474899433720324,0.42633770897832374,0.5672932600775796,False
M84_category,43,0.732254,0.8458730943309518,0.4358459680879857,0.5752748609082505,False
M84_category,44,0.723135,0.8443961394691955,0.4447571096433242,0.5826323389291971,False
M84_category,45,0.714294,0.8426777658069414,0.45404396042320233,0.5901231427037151,False
M84_category,46,0.704443,0.8413641695225172,0.46247666083441286,0.5968693150374381,False
M84_category,47,0.695976,0.8405925869132038,0.471716353417135,0.604310856418244,False
M84_category,48,0.687848,0.8385503449713937,0.4796927860155428,0.6102767262553004,False
M84_category,49,0.679258,0.8367471673904291,0.4880679720781702,0.6165229864359948,False
M84_category,50,0.669862,0.8342157430922825,0.49652549658509154,0.6225243101332276,False
M84_category,51,0.66214,0.8323478944174912,0.5047254886210841,0.628398116426312,False
M84_category,52,0.653284,0.8291273472932044,0.5127296059980619,0.633626612817627,False
M84_category,53,0.644601,0.826709782765345,0.520892755084064,0.6391011063051442,False
M84_category,54,0.636085,0.8240995644692856,0.5294240474010369,0.6446849143324165,False
M84_category,55,0.627903,0.8206049312029381,0.5374632350456104,0.6495181788069293,False
M84_category,56,0.61976,0.8170168439401704,0.5456941578877386,0.6543446380575015,False
M84_category,57,0.611222,0.8147475901660687,0.5538707397286227,0.6594458668285056,False
M84_category,58,0.602592,0.812409042179793,0.5620964806936306,0.6644604272499491,False
M84_category,59,0.5949,0.8100372385612915,0.5695139888884639,0.6688081307919961,False
M84_category,60,0.586212,0.8071420328391404,0.5773507474387501,0.6731765778588967,False
M84_category,61,0.578299,0.8033147758549493,0.5851520638183959,0.6770940227826019,False
M84_category,62,0.570188,0.7998551476710305,0.5925088538803994,0.680743334772857,False
M84_category,63,0.56194,0.7968615857638234,0.5999175429603821,0.6845051372547221,False
M84_category,64,0.555166,0.7934278501030362,0.6073145617297976,0.688006992547673,False
M84_category,65,0.547935,0.7907817256247044,0.6143197873514087,0.6914701280168744,False
M84_category,66,0.540595,0.787572023950651,0.6211635659846508,0.6945392029023741,False
M84_category,67,0.532705,0.784097851666256,0.6280052110969537,0.6974243592288087,False
M84_category,68,0.525229,0.7818413967570219,0.6351486610776326,0.7009019062337473,False
M84_category,69,0.517287,0.7779554270653661,0.641814829462356,0.7033579235170053,False
M84_category,70,0.509056,0.7748309173544861,0.6477125359683479,0.7055920819206933,False
M84_category,71,0.500581,0.7711823870552361,0.6531300247803403,0.7072638943283938,False
M84_category,72,0.490582,0.7676088051966321,0.6584808546195206,0.7088694579336748,False
M84_category,73,0.480416,0.7630448314882711,0.6634326834448276,0.7097607566099098,False
M84_category,74,0.470153,0.7583858398764416,0.6674002401753537,0.7099899469641859,True
M84_category,75,0.459551,0.7528155878557592,0.6707068377261481,0.7093931971114358,False
M84_category,76,0.449615,0.7475622429897857,0.6738692012506929,0.7088054420209899,False
M84_category,77,0.439413,0.7421228030772075,0.677042011139448,0.7080901528483518,False
M84_category,78,0.427823,0.7358963622857954,0.6795969578644595,0.7066270423089833,False
M84_category,79,0.416904,0.730176244306092,0.682356801951123,0.7054570910685225,False
M84_category,80,0.405072,0.7239518599017979,0.6842611468497098,0.7035471587684288,False
M84_category,81,0.392317,0.7186584301171989,0.6864571741921219,0.7021888215241799,False
M84_category,82,0.378921,0.713231048875959,0.6884369692797591,0.7006147180706234,False
M84_category,83,0.366256,0.7077980389522841,0.6900565931291374,0.6988147296198226,False
M84_category,84,0.350489,0.7022248068717809,0.6913144274946806,0.6967269070911083,False
M84_category,85,0.333421,0.6970867108842052,0.6927408952779804,0.6949070086724914,False
M84_category,86,0.31349,0.6924845430240614,0.694218540152082,0.6933504574533075,False
M84_category,87,0.290032,0.6869372248339185,0.695292021878339,0.6910893733356205,False
M84_category,88,0.262842,0.6817781833057998,0.6964142953838716,0.6890185231404323,False
M84_category,89,0.235884,0.6758013533675302,0.6971866659548422,0.6863274635631792,False
M84_category,90,0.207879,0.6689591761831598,0.6981034721061554,0.6832206617233303,False
M84_category,91,0.18246,0.6617617462235851,0.6986717619796954,0.6797160500044164,False
M84_category,92,0.157565,0.6547203994495594,0.6992684558053188,0.6762615821105156,False
M84_category,93,0.135731,0.6468065980321875,0.6995592646904712,0.6721494664181779,False
M84_category,94,0.115432,0.6388636854904194,0.6999335066857557,0.6680057327467894,False
M84_category,95,0.094179,0.6313715246924331,0.7004980880005667,0.6641409063621271,False
M84_category,96,0.074915,0.6229201516752045,0.7009977804829721,0.6596566647157757,False
M84_category,97,0.058896,0.615080463585842,0.701303701170334,0.6553682688977243,False
M84_category,98,0.041136,0.6069267499817038,0.7015304436939066,0.6508085923824622,False
M84_category,99,-inf,0.5957524576365141,0.701808425614553,0.6444462063349408,False
M84_category_empty,0,inf,1.0,0.0,0.0,False
M84_category_empty,1,0.959558,0.9447241065674283,0.008350069401900567,0.016553825619004908,False
M84_category_empty,2,0.954338,0.9270149366164127,0.022521485648386484,0.043974624040328224,False
M84_category_empty,3,0.951808,0.9260085758265094,0.03410814143869648,0.06579289977931328,False
M84_category_empty,4,0.949425,0.9236643753113495,0.045178942177583926,0.08614433035847885,False
M84_category_empty,5,0.947597,0.9210488883721036,0.05525541237521377,0.104256298176248,False
M84_category_empty,6,0.945323,0.9201565185268474,0.06609505545516631,0.1233312021473618,False
M84_category_empty,7,0.942886,0.9197118366481551,0.07620538023224938,0.14074862654832393,False
M84_category_empty,8,0.940108,0.9102967861260286,0.0868236128633403,0.15852700602546163,False
M84_category_empty,9,0.937169,0.9068391421428579,0.09853622951036804,0.17775750701399667,False
M84_category_empty,10,0.933888,0.9054792105624737,0.1103658427693833,0.19675043129089645,False
M84_category_empty,11,0.930573,0.9010962260388141,0.12185219758140466,0.21467466558393045,False
M84_category_empty,12,0.927402,0.8972485944960534,0.13202223268991095,0.23017608115274263,False
M84_category_empty,13,0.924427,0.8928653318601316,0.14185211984626658,0.24481048396879337,False
M84_category_empty,14,0.921786,0.8858390473340679,0.15113638508398475,0.25821732549269816,False
M84_category_empty,15,0.919498,0.885331886978593,0.15997470722699175,0.2709840542539722,False
M84_category_empty,16,0.917187,0.8808295908020053,0.16881168308679542,0.28332408306514917,False
M84_category_empty,17,0.914705,0.882059562434159,0.17814740774957627,0.296426318535029,False
M84_category_empty,18,0.911939,0.8802964813162523,0.18810418067605503,0.3099725678964435,False
M84_category_empty,19,0.90927,0.879563933255254,0.19819725552388293,0.32349867381373576,False
M84_category_empty,20,0.906306,0.8763959364400197,0.20802938390255743,0.3362446510465604,False
M84_category_empty,21,0.902714,0.8721720390223708,0.21839472826829323,0.34931887011137336,False
M84_category_empty,22,0.89915,0.8610037818197717,0.2288853731723422,0.3616352562128986,False
M84_category_empty,23,0.895379,0.8585120099085725,0.2388132584939602,0.3736796307277891,False
M84_category_empty,24,0.890876,0.8471432071287726,0.24862253543238494,0.38442320990687895,False
M84_category_empty,25,0.886652,0.8442971435039471,0.25795099562849994,0.3951692564335954,False
M84_category_empty,26,0.881868,0.8377216044162423,0.26781453353139084,0.40587369876918744,False
M84_category_empty,27,0.877278,0.8246113156272267,0.27762090726757516,0.41539221378649294,False
M84_category_empty,28,0.872021,0.8141298129726326,0.285442800588551,0.4226869439843697,False
M84_category_empty,29,0.867606,0.8109527951631925,0.29392772456232386,0.4314702007217744,False
M84_category_empty,30,0.862693,0.8063875345887141,0.30220309460752964,0.4396443592209132,False
M84_category_empty,31,0.85811,0.802394538819872,0.30951032459219197,0.44670979025856505,False
M84_category_empty,32,0.853319,0.8000668193756599,0.3176910049595541,0.45479266858796963,False
M84_category_empty,33,0.847555,0.7978483038924594,0.32596517335850544,0.4628361662440132,False
M84_category_empty,34,0.841903,0.7944725852743548,0.33402099726299633,0.470309320917503,False
M84_category_empty,35,0.835549,0.7927512425558588,0.3419828459529243,0.47783410899067413,False
M84_category_empty,36,0.829184,0.7901356912457264,0.35058786234871425,0.4856776772714004,False
M84_category_empty,37,0.821608,0.7876745942236247,0.3589902684734809,0.4931999283294912,False
M84_category_empty,38,0.814059,0.7867016343018551,0.3683026356406663,0.5017198514610027,False
M84_category_empty,39,0.805962,0.7849830245285191,0.37692058400706685,0.5092957072641042,False
M84_category_empty,40,0.798688,0.782640375366788,0.38585635040056326,0.5168807960789811,False
M84_category_empty,41,0.79056,0.7804283628349022,0.39448896041751047,0.5240715537035947,False
M84_category_empty,42,0.782274,0.7784747258720027,0.4025448901334732,0.5306787774749002,False
M84_category_empty,43,0.774226,0.7773983720617164,0.411550815613202,0.5381877331596315,False
M84_category_empty,44,0.765735,0.7752979257422576,0.4203120097147725,0.5451059239849121,False
M84_category_empty,45,0.757255,0.7724914939912679,0.42831664838217515,0.5510804864399069,False
M84_category_empty,46,0.74838,0.7696699019704591,0.43686791783791884,0.5573701577788117,False
M84_category_empty,47,0.739979,0.7666365418171598,0.4446139913636938,0.56281887759003,False
M84_category_empty,48,0.73167,0.7632423952214744,0.45223559828307675,0.5679500296715155,False
M84_category_empty,49,0.723344,0.7606794283513671,0.46039139473546986,0.5736117125130268,False
M84_category_empty,50,0.715665,0.7582983048931471,0.468501750293526,0.5791719385486909,False
M84_category_empty,51,0.706904,0.7558923775643323,0.47583893747075123,0.5840283857234024,False
M84_category_empty,52,0.698835,0.7539877737677722,0.4836056064267049,0.58926093239766,False
M84_category_empty,53,0.691038,0.75234167376699,0.4912723569504325,0.5944041449746641,False
M84_category_empty,54,0.683295,0.7498124985293969,0.4986898567458194,0.5989958863880928,False
M84_category_empty,55,0.675748,0.7481561518751817,0.506367939610071,0.6039617600059273,False
M84_category_empty,56,0.668309,0.7456872085130719,0.5127075724365718,0.6076304260976427,False
M84_category_empty,57,0.660922,0.7437066554486194,0.519553871745193,0.6117434431982638,False
M84_category_empty,58,0.653659,0.742250712180338,0.5261807314091024,0.6158125842714307,False
M84_category_empty,59,0.646863,0.7409870860112391,0.5331312277818184,0.6201046647851682,False
M84_category_empty,60,0.640993,0.739034277723288,0.5395600665618155,0.6237371311114227,False
M84_category_empty,61,0.633904,0.737345027203044,0.5458872573846564,0.6273334289986464,False
M84_category_empty,62,0.626593,0.7355824528169478,0.5526391615776794,0.6311207100605009,False
M84_category_empty,63,0.619707,0.7338363445312321,0.5587638349973222,0.6344439937804129,False
M84_category_empty,64,0.612615,0.7322313899699914,0.5649771152915665,0.637821871739526,False
M84_category_empty,65,0.605765,0.7305051941752351,0.5710706580722394,0.6410230817397219,False
M84_category_empty,66,0.599461,0.7293873494508499,0.5779640664329185,0.6449064472972899,False
M84_category_empty,67,0.593595,0.7277681284468884,0.5838872454004966,0.6479362434397663,False
M84_category_empty,68,0.586935,0.726299785250988,0.5902384754236055,0.6512383130094141,False
M84_category_empty,69,0.580595,0.7249140953991088,0.5955534922979523,0.6538973393264321,False
M84_category_empty,70,0.573825,0.7228103628473791,0.6014581196018186,0.6565740519065333,False
M84_category_empty,71,0.567766,0.7215466558098582,0.6073807444393594,0.6595597996870785,False
M84_category_empty,72,0.561467,0.7204839900876244,0.6133122392364485,0.6625924404038601,False
M84_category_empty,73,0.554237,0.7197304630764865,0.6193707673573673,0.6657898582644556,False
M84_category_empty,74,0.54733,0.7185732071604591,0.6254613202290673,0.6687919657908606,False
M84_category_empty,75,0.540804,0.7175115691009052,0.6315022353669788,0.671765045380864,False
M84_category_empty,76,0.534176,0.7161757769158682,0.6369369387824004,0.6742362283448079,False
M84_category_empty,77,0.526646,0.7141706491985343,0.6424076347886432,0.6763910096491516,False
M84_category_empty,78,0.519982,0.711413614482177,0.6468989328454076,0.6776241726186821,False
M84_category_empty,79,0.511627,0.7093456386915232,0.6518961086271896,0.6794085803576289,False
M84_category_empty,80,0.50329,0.7066155243813108,0.6565119376207132,0.6806429185765488,False
M84_category_empty,81,0.493697,0.7038171678520114,0.6605962550400085,0.6815221508601345,False
M84_category_empty,82,0.482693,0.7002020358014444,0.6642291209356491,0.6817413695388992,False
M84_category_empty,83,0.47173,0.6965522154923387,0.6676948699475306,0.68181833906556,True
M84_category_empty,84,0.460929,0.6916761685021763,0.6708423893765617,0.6810999980436538,False
M84_category_empty,85,0.448851,0.6850233808837095,0.672883602145912,0.6788992263001663,False
M84_category_empty,86,0.435362,0.6790117748181831,0.6750805977963914,0.6770404798454944,False
M84_category_empty,87,0.421704,0.6723826323041774,0.6768363114149184,0.6746021212150458,False
M84_category_empty,88,0.406189,0.6660931064282003,0.6783454215407384,0.672163434274708,False
M84_category_empty,89,0.386185,0.6594513363766692,0.6794683363874264,0.6693102081789595,False
M84_category_empty,90,0.363675,0.6536804557269433,0.6805284047169716,0.6668343029628973,False
M84_category_empty,91,0.336647,0.6467765231751396,0.6816761172911076,0.6637678990473176,False
M84_category_empty,92,0.307463,0.6404609649279791,0.6824339016569548,0.6607815725872235,False
M84_category_empty,93,0.277648,0.6316706011577581,0.6828345608307262,0.6562568638053278,False
M84_category_empty,94,0.247599,0.6232081651748711,0.6832163085803079,0.6518340564518138,False
M84_category_empty,95,0.225193,0.6138585105173573,0.6836071837918284,0.6468580856696123,False
M84_category_empty,96,0.20298,0.604925792607164,0.6839292690167779,0.6420061765919937,False
M84_category_empty,97,0.171892,0.5963303784390382,0.6841906028875072,0.6372463194186366,False
M84_category_empty,98,0.123853,0.5883141903825196,0.6845946341612081,0.6328131758865542,False
M84_category_empty,99,-inf,0.5806892147282408,0.6854784983253143,0.628747624508072,False
M84_category_swapped,0,inf,1.0,0.0,0.0,False
M84_category_swapped,1,0.952134,0.974547284256301,0.020371742880228954,0.03990923111930869,False
M84_category_swapped,2,0.947275,0.9710601865757233,0.03635094554594841,0.07007855053122311,False
M84_category_swapped,3,0.944105,0.9600441337634759,0.047000554133696075,0.08961391052845713,False
M84_category_swapped,4,0.941432,0.9534416322307007,0.05870922052229994,0.11060765278124766,False
M84_category_swapped,5,0.93888,0.9513360020218556,0.0706126090438296,0.131467113811208,False
M84_category_swapped,6,0.936298,0.9482279707949227,0.08110870960746662,0.14943516264244497,False
M84_category_swapped,7,0.933704,0.94573400265515,0.09132795846541687,0.1665704826749123,False
M84_category_swapped,8,0.931191,0.9418349303572824,0.1009340304816842,0.18232839514692334,False
M84_category_swapped,9,0.928205,0.9379589274337903,0.11062790049182315,0.19791289405158075,False
M84_category_swapped,10,0.925493,0.92893484787842,0.12069595802858038,0.2136345099245371,False
M84_category_swapped,11,0.922751,0.9281579955474037,0.1302239807734288,0.2284022813522098,False
M84_category_swapped,12,0.919551,0.9218908449085889,0.13956986124844017,0.24243606299085038,False
M84_category_swapped,13,0.916328,0.9211862415820782,0.14892914447227956,0.2564050207039725,False
M84_category_swapped,14,0.91274,0.9224932794014414,0.1589115729919875,0.27111929039298777,False
M84_category_swapped,15,0.909274,0.9224531527002623,0.16912229141502164,0.2858389527699982,False
M84_category_swapped,16,0.905728,0.9233232884332463,0.17887072094548417,0.2996849934992889,False
M84_category_swapped,17,0.902422,0.9227403657651091,0.18817066252927603,0.312595089158689,False
M84_category_swapped,18,0.899285,0.9218368031708098,0.19785462594559047,0.3257856068759435,False
M84_category_swapped,19,0.89571,0.9193532834886937,0.20788518191293906,0.3390940434457394,False
M84_category_swapped,20,0.891668,0.9185668190578088,0.2178581654029773,0.35218740301619644,False
M84_category_swapped,21,0.887589,0.9184341567685004,0.22808584693270195,0.3654220280888514,False
M84_category_swapped,22,0.883199,0.909340171985323,0.23870230408030893,0.37814209625684947,False
M84_category_swapped,23,0.878758,0.9067593380784501,0.24867580355911648,0.39031028035344606,False
M84_category_swapped,24,0.874358,0.9055690281707126,0.2593995070286141,0.40327983527498756,False
M84_category_swapped,25,0.86937,0.9072210768834754,0.27017218153689054,0.416353492301627,False
M84_category_swapped,26,0.864268,0.9072281294006672,0.2808892126765582,0.4289653655586766,False
M84_category_swapped,27,0.859198,0.9057928590580576,0.29128719885692395,0.44081573812060754,False
M84_category_swapped,28,0.853591,0.9016961558342286,0.30121419792397347,0.4515775984505868,False
M84_category_swapped,29,0.847815,0.8989326696855605,0.3111948169493521,0.46233672184488944,False
M84_category_swapped,30,0.841765,0.8942704635118656,0.3202818670740116,0.47164474763233805,False
M84_category_swapped,31,0.835536,0.8874910910347306,0.3293332999296921,0.4803986044970991,False
M84_category_swapped,32,0.82849,0.8844799932127722,0.33895825521270084,0.49009714328578224,False
M84_category_swapped,33,0.821926,0.8821418020901468,0.3485642502515854,0.499685680875737,False
M84_category_swapped,34,0.815065,0.8812575575540719,0.3583770075476995,0.509541207136467,False
M84_category_swapped,35,0.806945,0.8802281452751747,0.3676670765076064,0.5186828239805057,False
M84_category_swapped,36,0.798313,0.878529511810587,0.377453336705507,0.5280388916440161,False
M84_category_swapped,37,0.789715,0.8776061956005776,0.386343245866608,0.5365044124033895,False
M84_category_swapped,38,0.780823,0.8766122587810624,0.3958577914014366,0.5454176192622009,False
M84_category_swapped,39,0.771747,0.8762138979806239,0.40586017789890555,0.5547578493355723,False
M84_category_swapped,40,0.762326,0.8754381676777636,0.4150675068487276,0.5631372954505651,False
M84_category_swapped,41,0.751947,0.874284680523044,0.4247485015205166,0.5717345993738503,False
M84_category_swapped,42,0.741124,0.8735281779741164,0.43436463758292837,0.5802153600524212,False
M84_category_swapped,43,0.731753,0.8725151072595946,0.44350894742224073,0.5880869053328367,False
M84_category_swapped,44,0.721616,0.8713351612393834,0.45341047839358006,0.5964503380560747,False
M84_category_swapped,45,0.711352,0.8704193667613764,0.4622649040394217,0.6038404352266044,False
M84_category_swapped,46,0.70238,0.8680859662944314,0.47094343940362166,0.6106204821567651,False
M84_category_swapped,47,0.6934,0.8659371428815436,0.4801150101185046,0.6177315183367139,False
M84_category_swapped,48,0.684357,0.8625431071715279,0.4889979405308669,0.6241494533118273,False
M84_category_swapped,49,0.675454,0.8588267460575267,0.4973346194605375,0.6299018447113583,False
